"time","price"
"2019-12-10T14:56:28.220Z",4813.70
"2019-12-10T15:42:33.775Z",4782.50
"2019-12-10T18:00:13.505Z",4758.40
"2019-12-11T06:19:44.734Z",4792.10
"2019-12-11T15:26:35.970Z",4768.10
"2019-12-12T00:37:12.710Z",4753.60
"2019-12-12T01:55:56.331Z",4736.90
"2019-12-12T12:03:46.392Z",4758.50
"2019-12-12T13:08:10.508Z",4777.70
"2019-12-12T14:38:56.259Z",4755.90
"2019-12-13T06:50:41.705Z",4775.80
"2019-12-13T15:27:21.140Z",4792.10
"2019-12-13T15:46:54.071Z",4825.70
"2019-12-14T01:51:20.403Z",4874.10
"2019-12-14T08:42:18.215Z",4851.10
"2019-12-14T11:29:21.774Z",4830.50
"2019-12-14T15:42:26.890Z",4814.70
"2019-12-14T16:01:49.324Z",4777.50
"2019-12-15T22:49:03.675Z",4761.70
"2019-12-16T04:21:34.328Z",4745.20
"2019-12-16T07:31:55.803Z",4766.50
"2019-12-16T18:28:31.057Z",4747.50
"2019-12-16T18:30:40.189Z",4705.00
"2019-12-16T18:32:25.305Z",4608.90
"2019-12-16T19:11:46.530Z",4515.00
"2019-12-17T13:40:27.438Z",4472.70
"2019-12-17T16:41:12.000Z",4424.40
"2019-12-17T19:05:22.546Z",4224.10
"2019-12-17T22:06:12.000Z",4159.20
"2019-12-18T11:59:07.645Z",4059.10
"2019-12-18T12:53:17.373Z",4000.60
"2019-12-18T13:31:26.344Z",4043.50
"2019-12-18T14:01:50.024Z",4107.50
"2019-12-18T15:16:53.909Z",4178.70
"2019-12-18T20:22:19.595Z",4239.20
"2019-12-18T20:33:53.846Z",4338.90
"2019-12-18T22:39:01.963Z",4375.40
"2019-12-19T00:45:18.382Z",4334.50
"2019-12-19T04:51:44.631Z",4297.60
"2019-12-19T07:17:14.049Z",4242.80
"2019-12-19T11:50:49.893Z",4284.50
"2019-12-19T16:17:03.910Z",4321.50
"2019-12-20T00:38:12.231Z",4280.00
"2019-12-20T07:43:25.480Z",4321.70
"2019-12-20T14:57:38.374Z",4360.90
"2019-12-21T09:20:11.743Z",4314.60
"2019-12-22T08:00:22.265Z",4357.80
"2019-12-22T17:39:09.188Z",4396.90
"2019-12-22T19:02:15.051Z",4437.00
"2019-12-22T20:10:34.767Z",4486.10
"2019-12-23T00:21:24.210Z",4540.20
"2019-12-23T04:22:07.028Z",4497.70
"2019-12-23T11:31:56.094Z",4539.70
"2019-12-23T17:21:08.400Z",4500.70
"2019-12-23T18:00:31.904Z",4445.80
"2019-12-23T22:37:38.998Z",4408.50
"2019-12-24T10:39:37.330Z",4447.00
"2019-12-24T14:43:57.483Z",4406.20
"2019-12-24T15:04:09.496Z",4347.40
"2019-12-25T12:00:45.987Z",4322.70
"2019-12-25T16:17:34.544Z",4265.60
"2019-12-25T20:08:09.736Z",4291.20
"2019-12-25T21:28:27.781Z",4319.00
"2019-12-26T16:25:23.599Z",4338.80
"2019-12-26T16:37:39.487Z",4393.00
"2019-12-26T18:47:21.704Z",4367.00
"2019-12-26T19:28:21.719Z",4441.40
"2019-12-26T19:55:28.848Z",4412.70
"2019-12-26T21:06:10.652Z",4379.80
"2019-12-26T21:55:16.562Z",4353.40
"2019-12-26T22:26:27.328Z",4314.60
"2019-12-27T02:12:01.326Z",4344.00
"2019-12-27T03:21:02.568Z",4375.40
"2019-12-27T05:01:14.697Z",4345.30
"2019-12-27T07:45:25.493Z",4379.80
"2019-12-27T14:21:48.041Z",4406.20
"2019-12-27T15:15:33.604Z",4430.50
"2019-12-27T15:45:59.007Z",4472.60
"2019-12-27T16:04:01.799Z",4544.70
"2019-12-27T16:30:22.629Z",4645.70
"2019-12-27T16:40:15.287Z",4613.70
"2019-12-28T00:25:17.598Z",4647.00
"2019-12-28T00:32:11.065Z",4727.30
"2019-12-28T15:32:40.995Z",4691.90
"2019-12-28T16:41:01.822Z",4732.60
"2019-12-29T00:29:56.880Z",4697.10
"2019-12-29T12:19:32.651Z",4734.90
"2019-12-29T12:38:13.008Z",4801.70
"2019-12-29T14:31:18.706Z",4854.50
"2019-12-29T16:15:27.367Z",4885.80
"2019-12-30T10:00:17.882Z",4849.70
"2019-12-30T13:00:11.770Z",4819.50
"2019-12-30T14:56:38.334Z",4787.30
"2019-12-30T15:58:04.471Z",4737.10
"2019-12-31T14:42:21.548Z",4771.70
"2019-12-31T15:02:08.885Z",4737.20
"2019-12-31T17:36:17.506Z",4704.20
"2019-12-31T18:01:35.615Z",4646.70
"2020-01-01T01:19:52.843Z",4683.10
"2020-01-01T02:46:13.708Z",4720.80
"2020-01-01T22:40:45.129Z",4683.20
"2020-01-02T02:22:34.187Z",4645.80
"2020-01-02T03:44:08.055Z",4613.50
"2020-01-02T16:47:02.398Z",4583.20
"2020-01-02T17:25:57.539Z",4517.60
"2020-01-02T20:22:29.423Z",4481.70
"2020-01-03T00:45:20.017Z",4432.60
"2020-01-03T04:40:41.408Z",4472.60
"2020-01-03T04:44:00.997Z",4560.20
"2020-01-03T06:34:01.284Z",4636.50
"2020-01-03T07:26:32.993Z",4701.90
"2020-01-03T08:42:21.488Z",4734.00
"2020-01-03T09:02:40.579Z",4801.70
"2020-01-03T09:52:33.395Z",4857.60
"2020-01-03T13:54:07.477Z",4892.80
"2020-01-03T14:44:09.809Z",4855.00
"2020-01-03T15:58:34.959Z",4898.60
"2020-01-03T16:12:34.305Z",4987.60
"2020-01-03T21:03:18.565Z",4948.60
"2020-01-03T23:08:06.734Z",5015.10
"2020-01-04T00:36:21.933Z",4968.50
"2020-01-04T02:59:37.882Z",5012.60
"2020-01-04T06:21:59.375Z",5047.60
"2020-01-04T10:29:32.895Z",5082.30
"2020-01-04T12:16:19.049Z",5042.50
"2020-01-04T18:37:22.999Z",5082.00
"2020-01-04T18:46:28.983Z",5042.70
"2020-01-04T20:27:52.695Z",5082.30
"2020-01-05T08:53:23.442Z",5043.70
"2020-01-05T16:02:51.960Z",5095.90
"2020-01-06T01:49:21.719Z",5130.00
"2020-01-06T01:58:46.486Z",5219.90
"2020-01-06T03:00:09.498Z",5295.90
"2020-01-06T08:57:46.492Z",5343.70
"2020-01-06T12:51:07.435Z",5382.60
"2020-01-06T22:28:00.827Z",5462.80
"2020-01-07T12:23:49.303Z",5403.50
"2020-01-07T13:10:44.222Z",5348.90
"2020-01-07T17:25:11.775Z",5429.90
"2020-01-07T18:28:20.071Z",5502.00
"2020-01-08T00:56:15.816Z",5557.40
"2020-01-08T10:56:49.133Z",5501.60
"2020-01-08T12:37:59.695Z",5541.80
"2020-01-08T12:52:55.948Z",5500.90
"2020-01-08T13:19:02.554Z",5435.30
"2020-01-08T13:30:51.241Z",5478.50
"2020-01-08T14:12:16.410Z",5437.80
"2020-01-08T15:30:53.834Z",5384.80
"2020-01-08T16:44:46.905Z",5306.80
"2020-01-08T23:27:53.719Z",5451.50
"2020-01-09T05:28:04.862Z",5416.80
"2020-01-09T09:00:33.502Z",5386.70
"2020-01-09T10:02:59.160Z",5344.90
"2020-01-09T18:07:30.849Z",5285.50
"2020-01-09T23:48:43.529Z",5375.90
"2020-01-10T00:14:18.349Z",5435.40
"2020-01-10T04:36:02.567Z",5381.30
"2020-01-10T05:58:46.267Z",5354.30
"2020-01-10T08:44:50.059Z",5333.80
"2020-01-10T10:20:28.851Z",5306.80
"2020-01-10T10:29:08.319Z",5338.80
"2020-01-10T11:08:09.485Z",5370.50
"2020-01-10T11:18:00.704Z",5444.10
"2020-01-10T12:08:08.195Z",5600.60
"2020-01-10T15:04:04.829Z",5844.90
"2020-01-11T01:19:18.320Z",6247.20
"2020-01-11T10:54:29.311Z",6022.50
"2020-01-11T15:31:56.085Z",6054.50
"2020-01-11T16:03:34.111Z",6018.10
"2020-01-11T16:08:40.988Z",6058.60
"2020-01-11T19:24:16.257Z",6096.70
"2020-01-11T20:41:24.089Z",6049.90
"2020-01-11T21:54:38.589Z",6014.80
"2020-01-11T23:38:14.864Z",5958.60
"2020-01-12T06:50:46.346Z",6042.60
"2020-01-12T10:06:43.146Z",6002.50
"2020-01-12T12:24:53.592Z",6054.60
"2020-01-12T16:42:17.779Z",6000.60
"2020-01-12T17:30:54.376Z",5980.00
"2020-01-12T23:59:17.553Z",6003.00
"2020-01-13T02:54:35.289Z",5970.20
"2020-01-13T10:59:43.471Z",6024.30
"2020-01-13T14:24:49.451Z",5976.60
"2020-01-13T20:24:36.907Z",5965.30
"2020-01-13T20:30:00.887Z",5982.60
"2020-01-13T21:00:20.068Z",6006.60
"2020-01-13T21:25:11.034Z",6045.20
"2020-01-14T00:31:36.031Z",6106.50
"2020-01-14T00:40:33.463Z",6295.70
"2020-01-14T13:11:46.706Z",6531.80
"2020-01-14T14:24:56.012Z",6840.80
"2020-01-14T15:26:07.057Z",7403.20
"2020-01-14T15:38:07.376Z",6821.00
"2020-01-14T23:40:56.468Z",7400.40
"2020-01-15T12:58:27.479Z",7151.40
"2020-01-15T15:12:05.295Z",7379.80
"2020-01-15T16:10:36.134Z",7233.00
"2020-01-15T16:12:13.009Z",7379.80
"2020-01-15T20:53:31.598Z",7446.40
"2020-01-15T21:20:49.132Z",7560.70
"2020-01-16T01:13:33.443Z",7409.40
"2020-01-16T01:34:52.856Z",7126.30
"2020-01-16T12:09:15.541Z",7343.00
"2020-01-16T13:54:45.746Z",7176.80
"2020-01-16T16:04:09.769Z",7291.10
"2020-01-16T18:53:14.211Z",7366.70
"2020-01-17T03:13:31.982Z",7465.20
"2020-01-17T04:58:31.703Z",7691.20
"2020-01-17T16:22:55.070Z",7867.80
"2020-01-17T19:19:05.164Z",8304.20
"2020-01-18T00:45:57.845Z",8886.30
"2020-01-18T04:41:59.376Z",8126.80
"2020-01-18T09:07:45.458Z",8208.30
"2020-01-18T09:43:42.479Z",8360.90
"2020-01-18T11:14:21.505Z",8214.50
"2020-01-18T12:17:50.016Z",8364.20
"2020-01-18T14:29:49.797Z",8219.70
"2020-01-18T15:18:45.716Z",8100.80
"2020-01-18T15:39:34.080Z",7805.00
"2020-01-19T04:52:55.508Z",7998.30
"2020-01-19T11:01:03.112Z",7947.70
"2020-01-19T11:02:41.877Z",7750.90
"2020-01-19T11:06:32.653Z",7471.20
"2020-01-19T11:26:34.424Z",7614.40
"2020-01-19T12:31:25.175Z",7351.60
"2020-01-19T23:26:23.782Z",7580.90
"2020-01-20T11:55:39.284Z",7514.60
"2020-01-20T12:27:16.161Z",7448.00
"2020-01-20T13:44:28.735Z",7528.10
"2020-01-20T14:30:22.363Z",7594.20
"2020-01-20T14:47:06.580Z",7763.10
"2020-01-20T15:53:11.931Z",7903.30
"2020-01-21T06:28:57.421Z",7775.90
"2020-01-21T09:46:28.381Z",7726.80
"2020-01-21T11:17:51.321Z",7764.90
"2020-01-21T16:30:47.440Z",7727.80
"2020-01-21T16:34:39.272Z",7650.60
"2020-01-21T23:07:02.032Z",7741.70
"2020-01-22T06:49:44.971Z",7772.70
"2020-01-22T06:51:15.958Z",7811.70
"2020-01-22T13:38:16.376Z",7700.50
"2020-01-22T15:15:44.356Z",7780.60
"2020-01-22T17:01:59.461Z",7825.70
"2020-01-22T23:57:47.600Z",7858.50
"2020-01-23T01:40:04.683Z",7813.50
"2020-01-23T02:10:29.465Z",7749.30
"2020-01-23T12:11:03.513Z",7626.30
"2020-01-23T17:41:31.729Z",7447.10
"2020-01-23T18:32:15.046Z",7202.90
"2020-01-24T09:41:42.182Z",6866.60
"2020-01-24T11:58:38.660Z",7219.30
"2020-01-24T14:38:41.493Z",7408.90
"2020-01-24T17:40:11.203Z",7261.00
"2020-01-25T00:33:05.966Z",7151.20
"2020-01-25T21:58:03.250Z",7197.00
"2020-01-26T00:00:47.923Z",7137.00
"2020-01-26T05:12:21.043Z",7161.00
"2020-01-26T08:11:27.299Z",7199.10
"2020-01-26T08:25:20.708Z",7322.60
"2020-01-26T14:32:41.949Z",7571.40
"2020-01-27T00:19:14.630Z",7958.30
"2020-01-27T10:23:13.315Z",8291.60
"2020-01-27T14:31:56.063Z",7941.00
"2020-01-27T14:50:27.883Z",8306.10
"2020-01-28T01:02:47.203Z",8445.00
"2020-01-28T03:23:40.882Z",8332.40
"2020-01-28T05:21:44.649Z",8264.00
"2020-01-28T06:26:15.454Z",8215.20
"2020-01-28T10:23:26.884Z",8294.50
"2020-01-28T11:08:27.477Z",8352.60
"2020-01-28T14:05:45.129Z",8390.30
"2020-01-28T14:15:55.265Z",8495.60
"2020-01-28T15:02:17.097Z",8371.90
"2020-01-28T17:32:03.013Z",8253.70
"2020-01-28T19:09:10.959Z",8209.60
"2020-01-28T19:56:27.781Z",8269.60
"2020-01-28T21:18:50.270Z",8344.30
"2020-01-28T22:40:19.009Z",8394.60
"2020-01-28T22:42:48.855Z",8537.90
"2020-01-28T22:44:46.361Z",8463.60
"2020-01-28T23:37:21.648Z",8528.90
"2020-01-29T00:08:43.732Z",8686.80
"2020-01-29T16:38:02.763Z",8539.80
"2020-01-29T16:40:45.395Z",8693.50
"2020-01-29T21:20:43.997Z",8780.90
"2020-01-29T23:50:46.756Z",8737.90
"2020-01-30T00:10:40.013Z",8656.20
"2020-01-30T07:16:48.520Z",8737.00
"2020-01-30T07:42:19.377Z",8836.10
"2020-01-30T14:05:46.019Z",8779.10
"2020-01-30T14:18:17.833Z",8835.00
"2020-01-30T16:27:12.564Z",8897.50
"2020-01-30T16:31:36.548Z",8824.90
"2020-01-30T17:07:20.437Z",8897.00
"2020-01-31T04:52:51.479Z",8817.80
"2020-01-31T08:22:04.291Z",8734.40
"2020-01-31T09:18:44.095Z",8837.60
"2020-01-31T10:13:24.516Z",8750.20
"2020-01-31T12:10:28.946Z",8658.20
"2020-01-31T12:41:18.400Z",8471.10
"2020-02-01T01:55:05.943Z",8589.80
"2020-02-01T02:16:54.489Z",8754.40
"2020-02-01T11:12:52.213Z",8634.30
"2020-02-01T12:35:55.520Z",8559.00
"2020-02-01T13:17:16.183Z",8624.10
"2020-02-01T17:44:17.720Z",8667.40
"2020-02-02T00:27:13.192Z",8618.10
"2020-02-02T02:11:14.670Z",8559.00
"2020-02-02T10:07:35.456Z",8653.60
"2020-02-02T10:53:36.262Z",8696.30
"2020-02-02T12:24:02.828Z",8773.10
"2020-02-02T14:11:46.786Z",8669.10
"2020-02-02T19:25:37.274Z",8755.70
"2020-02-02T23:59:07.715Z",8660.40
"2020-02-03T01:30:20.577Z",8749.20
"2020-02-03T07:13:13.862Z",8773.60
"2020-02-03T10:09:09.505Z",8729.60
"2020-02-03T12:53:21.457Z",8769.70
"2020-02-03T13:49:00.801Z",8729.00
"2020-02-03T14:27:36.223Z",8689.70
"2020-02-03T16:17:18.485Z",8728.30
"2020-02-03T19:03:55.703Z",8695.20
"2020-02-03T20:35:43.326Z",8731.90
"2020-02-04T00:08:57.437Z",8763.20
"2020-02-04T00:10:35.663Z",8803.20
"2020-02-04T05:45:10.084Z",8733.60
"2020-02-04T09:24:56.501Z",8709.50
"2020-02-04T09:26:38.489Z",8660.40
"2020-02-04T14:39:12.003Z",8591.40
"2020-02-04T15:50:36.989Z",8667.40
"2020-02-04T19:45:07.620Z",8636.20
"2020-02-05T04:53:33.995Z",8693.50
"2020-02-05T05:00:11.386Z",8728.30
"2020-02-05T09:50:12.259Z",8842.90
"2020-02-05T10:24:28.512Z",9029.80
"2020-02-05T11:39:57.143Z",9422.00
"2020-02-06T00:05:07.347Z",10025.00
"2020-02-06T00:56:26.707Z",9432.80
"2020-02-06T05:22:46.314Z",9899.80
"2020-02-06T11:57:39.186Z",10047.20
"2020-02-06T13:47:42.247Z",9884.80
"2020-02-06T14:32:46.239Z",10044.10
"2020-02-07T02:04:03.976Z",10180.20
"2020-02-07T08:43:58.260Z",10011.30
"2020-02-07T10:16:09.372Z",10049.20
"2020-02-07T11:30:10.107Z",10109.70
"2020-02-07T11:46:03.541Z",10060.70
"2020-02-07T12:13:41.281Z",9977.30
"2020-02-07T14:48:31.471Z",10065.00
"2020-02-07T16:50:37.475Z",9996.40
"2020-02-07T20:08:30.301Z",10047.80
"2020-02-08T02:32:31.406Z",9981.20
"2020-02-08T03:12:11.214Z",9938.30
"2020-02-08T04:27:17.199Z",10015.10
"2020-02-08T04:43:44.697Z",10193.30
"2020-02-08T09:02:31.633Z",10402.50
"2020-02-08T13:44:30.586Z",10230.50
"2020-02-08T22:15:50.260Z",10274.90
"2020-02-09T02:51:00.869Z",10387.40
"2020-02-09T11:48:34.373Z",10276.90
"2020-02-09T15:18:47.716Z",10241.00
"2020-02-09T15:23:41.610Z",10161.90
"2020-02-09T15:54:26.820Z",10227.00
"2020-02-09T16:49:12.105Z",10313.80
"2020-02-09T20:55:32.747Z",10271.20
"2020-02-09T23:15:36.155Z",10330.00
"2020-02-10T00:03:06.320Z",10381.60
"2020-02-10T01:59:13.945Z",10328.70
"2020-02-10T03:24:24.844Z",10285.00
"2020-02-10T05:55:25.315Z",10213.30
"2020-02-10T07:54:05.567Z",10311.80
"2020-02-10T08:55:52.750Z",10213.30
"2020-02-10T14:38:17.750Z",10303.50
"2020-02-10T15:07:41.588Z",10511.60
"2020-02-10T20:12:02.916Z",10314.50
"2020-02-10T23:34:38.414Z",10438.30
"2020-02-11T00:22:03.445Z",10346.40
"2020-02-11T01:17:11.621Z",10243.90
"2020-02-11T09:40:41.297Z",10330.50
"2020-02-11T12:13:45.275Z",10405.10
"2020-02-11T13:10:05.415Z",10473.70
"2020-02-11T16:53:53.960Z",10608.60
"2020-02-12T05:23:49.549Z",10873.40
"2020-02-12T15:08:19.194Z",10725.90
"2020-02-12T16:52:56.395Z",10830.80
"2020-02-12T18:15:06.274Z",10725.90
"2020-02-12T19:10:53.760Z",10789.30
"2020-02-12T23:13:24.218Z",10886.80
"2020-02-13T00:27:42.582Z",10790.50
"2020-02-13T03:35:16.492Z",10752.60
"2020-02-13T06:34:37.765Z",10801.50
"2020-02-13T07:09:02.809Z",10907.60
"2020-02-13T07:58:09.888Z",10826.00
"2020-02-13T08:13:10.400Z",10651.00
"2020-02-13T09:10:22.271Z",10458.10
"2020-02-13T09:12:10.756Z",10578.00
"2020-02-13T10:28:41.520Z",10724.90
"2020-02-13T12:34:07.190Z",10607.40
"2020-02-13T12:50:53.645Z",10713.10
"2020-02-13T13:34:07.222Z",10811.00
"2020-02-13T14:04:21.334Z",10735.00
"2020-02-13T16:51:52.203Z",10687.80
"2020-02-13T23:36:03.498Z",10762.90
"2020-02-14T03:25:13.816Z",10863.90
"2020-02-14T05:59:01.025Z",10755.80
"2020-02-14T09:39:50.032Z",10814.20
"2020-02-14T10:20:21.181Z",10885.80
"2020-02-14T10:24:27.224Z",11050.90
"2020-02-15T00:20:46.555Z",11357.80
"2020-02-15T07:29:06.215Z",11264.20
"2020-02-15T13:37:17.000Z",11213.67
"2020-02-15T15:37:08.481Z",11140.60
"2020-02-15T15:48:06.224Z",10999.90
"2020-02-15T16:31:35.774Z",10704.00
"2020-02-15T16:35:49.490Z",10116.00
"2020-02-16T08:24:45.397Z",10407.10
"2020-02-16T10:52:10.493Z",10166.60
"2020-02-16T15:19:14.547Z",9863.50
"2020-02-16T16:18:04.511Z",9549.90
"2020-02-16T16:57:26.003Z",8996.40
"2020-02-16T22:26:37.150Z",9752.30
"2020-02-17T01:49:41.335Z",9267.50
"2020-02-17T04:13:35.773Z",8785.70
"2020-02-17T15:02:06.428Z",9221.60
"2020-02-17T16:50:41.920Z",9538.30
"2020-02-17T17:48:45.410Z",9261.90
"2020-02-18T00:00:10.462Z",9503.50
"2020-02-18T12:08:06.952Z",9372.00
"2020-02-18T12:58:17.228Z",9325.40
"2020-02-18T13:09:32.302Z",9236.40
"2020-02-18T15:24:43.878Z",9412.40
"2020-02-18T16:49:27.487Z",9597.70
"2020-02-18T20:07:01.474Z",9838.50
"2020-02-19T08:05:10.826Z",9647.60
"2020-02-19T13:09:00.179Z",9598.60
"2020-02-19T14:59:40.027Z",9646.90
"2020-02-19T20:02:46.821Z",9596.20
"2020-02-19T20:38:49.734Z",9492.40
"2020-02-19T21:16:30.536Z",9244.50
"2020-02-19T21:52:10.148Z",8756.20
"2020-02-19T22:50:32.067Z",9188.90
"2020-02-20T08:55:30.390Z",8754.30
"2020-02-20T16:38:23.896Z",8376.30
"2020-02-20T21:51:58.931Z",8689.40
"2020-02-21T01:36:00.455Z",8772.00
"2020-02-21T02:23:51.058Z",8842.40
"2020-02-21T12:58:42.979Z",8921.10
"2020-02-21T20:01:07.838Z",8802.80
"2020-02-21T22:46:04.001Z",8721.30
"2020-02-21T23:31:14.653Z",8801.10
"2020-02-22T06:05:03.163Z",8724.60
"2020-02-22T13:13:01.366Z",8819.50
"2020-02-22T15:25:56.625Z",8747.40
"2020-02-22T16:25:07.004Z",8677.80
"2020-02-22T17:01:19.954Z",8750.70
"2020-02-23T03:45:02.745Z",8776.30
"2020-02-23T04:00:49.138Z",8822.40
"2020-02-23T04:40:26.367Z",8904.60
"2020-02-23T06:16:07.918Z",9072.80
"2020-02-23T23:42:44.896Z",9249.20
"2020-02-24T02:37:34.388Z",9026.90
"2020-02-24T11:26:21.218Z",9152.90
"2020-02-24T12:25:21.113Z",9048.10
"2020-02-24T14:59:48.406Z",8963.80
"2020-02-24T15:39:08.311Z",8833.20
"2020-02-25T05:44:06.550Z",8655.60
"2020-02-25T14:35:50.543Z",8558.40
"2020-02-25T14:54:33.308Z",8414.10
"2020-02-25T16:50:01.999Z",8187.10
"2020-02-26T02:07:03.260Z",7931.30
"2020-02-26T08:26:38.865Z",7492.40
"2020-02-26T13:20:07.153Z",8039.80
"2020-02-26T13:56:49.851Z",7535.70
"2020-02-26T16:45:00.260Z",7097.00
"2020-02-26T19:04:17.749Z",7591.30
"2020-02-27T00:17:02.888Z",7381.30
"2020-02-27T01:48:10.595Z",7611.90
"2020-02-27T03:12:08.580Z",7415.60
"2020-02-27T05:07:21.593Z",7550.60
"2020-02-27T05:52:20.698Z",7627.60
"2020-02-27T11:30:15.428Z",7514.60
"2020-02-27T12:19:19.709Z",7611.40
"2020-02-27T12:52:31.243Z",7529.00
"2020-02-27T16:15:23.990Z",7580.90
"2020-02-27T16:35:53.407Z",7703.20
"2020-02-27T17:04:52.886Z",7797.90
"2020-02-27T18:46:17.576Z",7654.50
"2020-02-27T21:49:10.159Z",7544.60
"2020-02-27T22:15:04.208Z",7449.30
"2020-02-28T00:26:09.255Z",7538.40
"2020-02-28T05:11:14.051Z",7445.30
"2020-02-28T07:22:42.935Z",7293.30
"2020-02-28T17:34:26.618Z",7083.20
"2020-02-28T20:33:24.443Z",7122.60
